,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
Oracle Financial Services Software Ltd.,33084.4,25788.5,0,16.6,22192.1,9628.09,6862.2,7531,,81711.9,51574.2,4777.9,3.52,34422.9,29260.6,1.1,,24130.3,11094.75,4309.9,8996.9,,96480.5,64666.1,11774.9,2.95,2692.45,3131.85,66362.6
Oriental Bank Of Commerce,171326,,36,7.7,159910.4,10411.1,169651.4,38373.1,47953.3,1779985.9,113701.8,10641.1,0.66,195306.2,,223.6,10.3,182026.7,12964.4,189322,36510.1,69336.7,2010942,116172.4,45245,0.61,215.6,327.7,1617623.7
P T C India Ltd.,76232.1,75731.1,,0.3,75028.4,73746.49,490.1,12943.1,,38157.3,26687.3,-8526.6,0.8,87825.7,87695.2,,1.2,86538.3,85003.28,102.3,11381,,37936.6,25148.7,4518.8,0.76,50.75,94.5,29762.9
Petronet L N G Ltd.,227807.4,226853.8,0,1.4,217232,208679.45,781.9,18235.2,31763.9,100994.4,30504,12537.3,3.58,315561.4,314560.1,175,1,304068.6,295404.39,692.7,29780.3,30341.6,110840.7,40836.1,18233.6,2.28,127.3,175.8,79377.1
Power Finance Corpn. Ltd.,130520.8,603.5,0.1,0.3,100203.4,565.38,129632.1,39741.1,963008.1,1355915.5,50205.7,-269981.6,1.16,174221.3,1088.5,0.1,250.1,130025.3,627.11,171577,56036.2,1275000.4,1692366.1,80974.1,-252392.5,1.01,147.05,307.1,1046522.6
Power Grid Corpn. Of India Ltd.,108219.6,101212.5,0.9,13,75673.2,32468.57,8063.4,102396.2,502118,957529,75418.3,62490.8,2.13,135125.9,127950.8,2,65.8,92791.7,40771.47,8684.7,135361.2,642541.6,1173060.3,77348.6,110199.5,1.87,112.9,139.2,758112.1
Punj Lloyd Ltd.,61803,57190.1,,39.9,61226.4,44713.42,3254.8,38974.8,17896.8,122346.6,71245.6,-2405.1,0.48,85929.9,82799.3,0,12.6,85733.7,66723.4,2611,48370.6,17368.4,139558.6,87912.3,-1619.8,0.48,36.75,51.1,96889
Punjab National Bank,407615.2,,45.1,2.6,358694.4,32551.64,400693.7,109490.2,372422.8,4582204.8,350756.7,210760.1,1.19,468980.1,,31.7,5.8,421472.8,40074.12,463330.9,132233.6,390374.4,4789654.8,343741.7,25393.2,0.81,133.75,198.44,3783541.3
Ranbaxy Laboratories Ltd. [Merged],63535.5,60011.3,256.8,0,65651.4,38143.19,2562.1,31621.6,20030.3,138319.3,62010.6,6412.5,11.07,82723.6,67970.3,5796,44.1,93264.7,48550.93,7848.2,55049.5,26639.7,139708.8,45112.3,-12594.3,14.1,324.45,516.6,151974.5
Raymond Ltd.,19956.8,19036.2,9.2,,19915.8,12575.31,573.1,4771.9,10756.9,32923.7,8989.9,1695,2.36,21810.5,20639.4,6.4,,22639.4,14749,678.7,6014.2,10247,33580.3,9849.6,1370.6,1.7,253.2,406,29078.7
Reliance Capital Ltd.,33472.9,170,,0,28282.9,1400.03,32220,5030,116650,304330,19810,-2470,0.87,38810,140,0,20,32240,1627.02,38040,6630,152400,337940,23530,-17940,0.67,361,656.5,267160
Reliance Communications Ltd.,145560,111130,70,0,144000,96484,6350,38060,262470,865351.7,43990,33190,0.39,156860.8,112700,0,280,164570.8,110374.56,7420,34130,256260,768402.3,51840,27070,0.34,132.6,146.3,905641.7
Reliance Industries Ltd.,3459840,3290280,,450,3268160,2969703,60620,442170,555480,2952250,942260,234610,1.51,3791900,3590140,,480,3615040,3257086,80540,495230,681180,3186110,1046360,254490,1.39,885.7,1015.4,2849000
Reliance Infrastructure Ltd.,185443.8,172137.8,142.7,133.5,167491.8,147644.01,6650.3,144833.7,74238.9,449812,106440.7,-4576.2,0.85,162065.5,143848.8,152.8,597.9,140609.6,120179.89,14785.6,112760.1,85528.9,459380,87947.5,25714.9,0.44,366.5,773.5,364369
Reliance Power Ltd.,5318.5,660.9,0,0.2,2209.9,773.72,4632.9,445.5,0,163148.2,5880.6,-946.3,2.02,6586.5,118.9,39,,1447.2,380.27,6419.6,408.9,16657.8,187532.4,8020.1,-371.3,1.03,68.9,108.35,176014
Rural Electrification Corpn. Ltd.,105167.2,-59.5,0.5,2.3,76996.9,1282.3,105047.5,35213.5,774441.1,1104390.6,62379.4,-159689.1,1.39,136029.2,-14.6,0,3.3,97853,1126.73,135985.5,48448.1,950020.1,1328342.4,23146.3,-202138.8,1.18,205.95,359.3,892169.6
Shree Renuka Sugars Ltd.,64716.9,63621,0.2,6.2,67757.7,54627.47,7,12190.8,23649.5,75440.6,19827.5,-6758.1,1.19,64984.7,63994.3,14.2,2.2,66099.3,57707.98,8.9,33032,19103.2,80998.3,23981,22827.3,0.83,16.9,27.75,75440.6
Shriram Transport Finance Co. Ltd.,58942.3,-16.5,,4.2,46364.3,3207.6,58831.7,47776.6,187556,385583.6,84901.2,-10179.6,2.27,65662.3,-36.2,0,4.7,52056.1,3443.15,65542.8,40926.7,244273.3,479608,83859.2,-70190.6,2.19,703.25,905.05,337928.9
Siemens Ltd.,133532,127577,0,1044,131114,110127.8,575,49346,323,134127,78013,433,6.09,118545,111310,1160,355,116381,99085.4,201,41874,181,128193,69993,1018,4.22,570,955.95,126203
Sintex Industries Ltd.,26912.6,25609.7,2.2,,24658.8,19797.06,561.5,2842.1,23239.4,62400.6,22144.8,-2600.5,1.01,31470.6,29660.9,0.6,0,29067.2,23233.52,531.9,3704.4,21699.1,69804.2,22699,5993.8,0.52,42.2,98.25,57329.4
State Bank Of India,1220168.9,,,441.5,1103096,137797.63,1208315.7,704271,1219574.7,13377094.4,1418547.2,-181812.4,1.68,1367150.1,,,327.2,1226100.3,150416.99,1355011.7,896722.7,1635338.7,15686991.9,1571785.3,174068.3,1.43,201.56,268.63,12246938.1
Steel Authority Of India Ltd.,531828.6,456116.1,201.1,,511545.1,356742.45,15217,127394.9,155332.1,775881.9,271934.9,8810.1,0.98,509990.9,434965.4,254.4,0,511196.4,341460.43,8859.2,131514.8,208657.9,856740.4,268173,22437.2,0.63,52.3,94.95,773397.2
Sterlite Industries (India) Ltd. [Merged],213095.5,180892.3,0,4265.8,197210.4,167348.78,21970.6,35487.2,22841.1,344017.3,56849.3,12885.9,1.51,221639.3,189157.4,1.2,1000,202155.4,178041.46,20193.8,39450.4,44926.8,404660.4,70486,-3580.1,1.23,,,332892.3
Sun Pharmaceutical Inds. Ltd.,44467.1,24096.3,18.4,3035.3,28293.3,16711.58,19464.3,4647.6,0,92885,27421.5,12820,7.49,27892.6,23548.3,6.7,5.8,22832.4,15783.87,3353.5,5086.7,46.4,95287.2,21175.4,350.8,10.89,502.5,687.95,76211.5
Sun T V Network Ltd.,18315.7,17611.8,6.3,0,11369.2,6342.66,626,1776.8,,29366.7,8493,7877.3,4.53,18726.4,18185.5,54,0,11893,6753.52,390.4,1774.9,,32723.8,10516.1,7830.2,5.32,391,458.95,28853.3
Syndicate Bank,167336.6,,5.3,7.2,154202.7,14672.21,161642.5,42127,98180.9,1824680.7,149447.1,68986.4,0.83,183830.9,,7.7,7.7,163786.7,19157.6,179438,56040,119961.9,2151223.3,194785.8,61059,0.69,112.75,175.25,1565387.9
Tata Chemicals Ltd.,84639.4,79758.4,10.4,566.3,82867,58611.35,2947.5,19845,31102.3,109924.5,37187.9,3407.3,1.79,89741.2,83356.5,52.2,121.3,80570.2,60163.79,3529.2,15354.9,20922.6,112862.5,45849.6,-2994.1,1.54,287.2,343.85,96220.9
Tata Communications Ltd.,42708.7,40740.4,66,,40995.3,30826.55,1422.3,21324.5,8314.6,167220.7,12005.2,12142.7,0.9,49859.6,43977.6,1931.8,,45107.2,34140.94,3412.9,21678.9,6250,167398.8,15392.6,15954.5,0.89,177.95,392.95,117207.6
Tata Consultancy Services Ltd.,412823.7,380459,3.3,0,303061.3,192110.7,30990.5,46360.9,1042,344199,173851.3,31746.3,9.24,506573.5,483535.6,6.6,1616.3,378710.1,243619.45,21891.8,57657,919.2,430610.9,206593.9,91569.5,9.5,1492.35,2425.4,262262.2
Tata Global Beverages Ltd.,22698,20213.8,,495.9,19760.3,14448.19,2302,3239.7,3253.5,42047.4,6035.3,1182.8,3.18,25042.2,23083.8,0,21.2,22821.9,17068.77,1659.1,3381,0.3,45596.5,8395.1,-818.5,3.44,141.5,172.75,40718.8
Tata Motors Ltd.,598535,541614.2,0,,592336.3,477864.45,6528.5,129056.2,143988.6,554327.9,112520.9,36535.9,3.85,515058.5,445344.7,822.5,,513461.6,411700.34,22432.2,117854.8,114901.6,540260,89325.2,22584.4,3.83,286.72,426.72,550111.1
Tata Power Co. Ltd.,95716.2,84769.2,5.6,0,84098.2,68274.09,9880.7,24583.3,71120.2,251024.4,49071.6,6115.3,2.03,105679.6,94331.6,0,13.4,95816.6,75463.13,7232.2,25726.4,101805.8,282122.1,55575.6,3979.4,1.87,85.55,107.8,213538.5
Tata Steel Ltd.,383148.9,332780.3,,598.8,318391.9,177928.89,14925.4,101450.9,261722.5,968316,98002.5,102446.2,0.88,429331,372116.4,,70.1,382747.3,220022.09,10455,113830.4,275077.9,1034958.6,88968,108829.2,0.55,280.7,528.4,906913.4
Tech Mahindra Ltd.,53828,52336,1,679,49222,19932.7,515,15191,6000,64441,16854,6654,2.67,60780,59955,21,0,54255,21198.1,63,13764,5850,74057,19747,6338,3.25,258.61,538,60934
Titan Company Ltd.,90742.1,87201.3,,22.6,92258.9,70831.05,950.7,29381.1,113.1,47188.4,40368.2,1395.1,13.99,103133.3,100203.4,,18.5,104010.4,81425.28,1060.7,35485.8,60.3,59047.5,49912.4,5278.9,11.58,226.95,353.05,37650
Uco Bank,156257.7,,9.1,,145171,9877.91,152178.4,41476.9,129012.9,1810682.1,164341.6,-73451.2,0.84,178636.2,,5.4,0,172454.2,10346.15,174244.7,51324,94922.3,1989400.8,152680.2,76431.8,0.57,64.95,104.95,1638896
Ultratech Cement Ltd.,210272.9,182284.5,26.7,,185607.7,82451.38,2981.6,33739.9,38857.2,230918.8,30010.2,34311.5,3.23,232423.7,200402.1,156.5,,207217.8,88728.49,3022.1,37903.9,45241.9,275779.9,35174.3,35168.5,3.36,1932.3,2591.95,201575
Union Bank Of India,234781,,,6.6,216901.8,19997.46,223231,67125.3,172094.8,2630481.1,201122.2,-45276.7,1,277154.3,,0,16.9,255575,22521.25,265259,70806.8,235972.8,3126699.9,207221.2,130730.3,0.83,192.55,240.85,2367707
Uniphos Enterprises Ltd.,197.3,93.3,0,,185.4,93.3,102,99.3,863,2973.5,182.7,-3.7,1.08,33.5,10.5,0.1,,135.3,13.42,22.3,13,902,2824.4,24.1,36.7,1.01,,,2734.1
Unitech Ltd.,17768.6,12093.7,490.6,12.1,14476.9,9291.55,4814.3,89319.9,46412.3,237146.6,127478.7,9249.1,0.78,15264.4,10483.7,0.8,19.7,13703.4,7944.91,4498.5,102788.7,47705.3,252155.2,148003.2,5626.8,0.63,23.25,33.75,228577.8
United Spirits Ltd.,162671,74764,6.4,0,161159.8,49482.44,1034.7,18321.3,22354.4,121671.3,30341.7,3853.8,1.35,190247.8,81959.3,1.7,160.9,186134.3,54421.44,1031.7,21670.4,20243.7,132271,32878.3,10609.8,3.89,2457.25,2396.05,102075.7
Vedanta Ltd.,75157,58186.3,8.3,660.9,58038.5,23853.18,3832.6,10339,23884.7,178489.2,14083.2,15385.8,1.31,27902.9,19810.9,6.3,0,28752.9,12004.05,3391.3,5266.2,13608.3,185400.9,9245.3,-1283,1.04,149.05,292.35,142076.9
Vijaya Bank,85988.2,,5.8,2.9,80178.2,5206.23,82429.2,17117.4,54184,957640.3,73383.2,11481.8,0.77,97620.4,,2.5,3.7,91764.3,6027.42,94179.7,16718.6,60418.2,1109817.6,76962.4,23210.6,0.57,46.1,55.45,820134
Voltas Ltd.,54395.8,51703.1,1243.6,2774.7,53072.4,43485.26,1028,19833,0,38444.7,29153.6,-2992.9,2.72,58480.1,55619.2,476.5,955.5,57344.1,48376.64,1734,21002.7,0,41419.9,30769.3,551,1.68,82.9,218.05,38711.8
Wipro Ltd.,331091,316191,,,283791,188852.6,12018,59347,22459,389644,192529,29979,4.44,346417,331645,,,290097,187360.5,13098,66910,21080,411542,213214,61191,4.44,351.25,546.4,344350
Yes Bank Ltd.,71659.1,,,14.3,61889.1,4321.13,71397.2,54300.6,117270.4,736256.7,75573.2,17648.2,2.78,95987.5,,,5.1,82981.9,5960.07,95955.3,51454.2,178389,991041.2,87195.5,91260,2.65,470.15,541.05,590069.8
Zee Entertainment Enterprises Ltd.,23477,21993,,72,17481,11617,1134,3412,17,35652,17798,3578,4.06,26952,25627,,22,20204,12539.7,1107,3898,24,40582,20392,6698,5.99,247.6,293.45,36243
