,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
Indian Hotels Co. Ltd.,19403.4,26440.4,7701.6,7095.1,323.2,,12368.3,22921.9,6542.5,3992.3,1.91,976.8,357.6,9522.1,8463.5,63.8,1.9,9661,26303.65,8313.1,4690.16,0.43,2392.3,491,57.58,2.34,106.31,0.4273504274,0.8463007989,0.03769610142,0.01460053393,0.02309556749,0.09047896401,0.05278286259,-1.48,-0.1722969852,8313.1,6542.5,0.04602111329,0.03061786267,1,1,1,1,0,1,1,1,7
Indian Oil Corpn. Ltd.,598191.3,643009.8,1375863.3,1313109.8,75.5,321.9,63831.3,620600.55,1180542.3,1019908.18,0.94,91195.8,10963.8,1581394.2,1549026.9,95,239.6,128365.4,698453.4,1416466,1286555.62,1.11,44042.6,9670.5,212.5,1.91,203.07,0.5235602094,-0.04437647059,0.05056205986,0.1053173124,-0.05475525251,0.06849444596,0.0179323861,0.17,0.08093112091,1416466,1180542.3,-0.04435364072,0.1257456846,1,0,1,1,1,0,0,1,5
Indian Overseas Bank,411547.2,473220.3,45786.1,40658.5,16.9,,14669.6,440834.85,,5989.34,3.36,28382.5,45350.3,47506,40992.4,55.7,,17234.1,489222.65,,6765.28,2.8,-14179.1,46761.6,75,1.65,83.5,0.6060606061,0.1133333333,0.01364670958,0.01241825968,0.001228449897,-0.02996300032,-0.0436097099,-0.56,0.001950657657,46761.6,45350.3,-0.01260760786,-0.007290199446,1,1,0,0,0,0,0,0,2
Indian Petrochemicals Corpn. Ltd. [Merged],81723.9,74293,91662.1,87630.6,1.4,8,17498.6,78008.45,81377.6,66484.29,0.59,16450.6,648,96287.7,88415.5,18.4,211.5,6866.8,75739.75,82369.9,61214.56,0.67,24476.4,329,173,1.36,261.5,0.7352941176,0.5115606936,0.1085606989,0.04941149407,0.05914920479,0.3294576878,0.2208969889,0.08,-0.1336536316,82369.9,81377.6,0.07381852297,0.04434902593,1,1,1,1,1,1,1,1,8
Indusind Bank Ltd.,99010.7,150864.6,13405.3,10784.7,,64.5,10561,124937.65,,732.32,1.4,28922,12702.9,13914.7,11859.5,,63.3,8199.1,153542.35,,949.35,2.38,-13957.6,12607.7,66.55,2.29,34.1,0.4366812227,-0.4876033058,0.01404239298,0.02711929115,-0.01307689817,-0.09251739639,-0.1065597894,0.98,-0.03113056412,12607.7,12702.9,-0.01764939391,-0.01956171594,1,0,0,0,1,1,0,0,3
Infosys Ltd.,35781.9,50104.1,48887.7,36453,0.4,,,42943,47554.3,20617.05,1.36,16093.6,1262,70340,51300,,10,,58087.05,68520,27586,2.18,12410,1710,293.13,11.07,394.29,0.09033423668,0.3451028554,0.3802084061,0.3475025083,0.03270589785,0.2476843212,-0.1325240849,0.82,0,68520,47554.3,0.03094976293,0.07222700182,1,1,1,0,1,1,1,1,7
J S W Ispat Steel Ltd. [Merged],94589.3,100120.5,42614.8,42718.2,46.8,39.3,62206.7,93385.6,37901.5,29417.7,0.74,4277,635.7,69785.2,62777.8,40.6,33.7,57781.2,99122.2,60533,43716.47,1.79,8717.6,62.4,17.45,0.87,14.05,1.149425287,-0.1948424069,0.0699207455,-0.001172437052,0.07109318255,0.08707107935,0.01715033385,1.05,-0.08319837551,60533,37901.5,0.05396953544,0.2048304242,1,1,1,1,1,1,1,1,8
Jammu & Kashmir Bank Ltd.,167937.7,212057.7,18229.5,14166.2,,,1840.2,189997.7,,1616.21,4.27,31211.7,17956.4,16453.7,15303,,,2864.8,228143,,1752.77,4.92,9641.2,16103.5,36.66,1.02,36.69,0.9803921569,0.0008183306056,0.005426353299,0.02419528194,-0.01876892864,0.04546498429,0.040038631,0.65,0.002871656193,16103.5,17956.4,-0.0188365776,-0.023923397,1,0,1,1,1,0,0,0,4
Jet Airways (India) Ltd.,52997.9,47616.5,35781.7,34150.6,437,0.9,32096.5,45665,34454.3,20913.34,1.18,9883,732.2,44466.7,40546.8,,3.9,29648.4,52564.65,43362.7,23150.13,1.63,13856.8,608.2,1265.15,5.91,586.15,0.1692047377,-0.5366952535,0.08240420863,0.02254806323,0.0598561454,0.2910083689,0.2086041603,0.45,-0.1388318604,43362.7,34454.3,0.07311583873,0.07043907621,1,1,1,1,1,1,1,1,8
Jindal Stainless Ltd.,18308.3,21986.3,26179,24692,0.6,62.7,6047.1,20147.3,23712.6,19098.76,0.75,3591.9,530.7,34612.4,33445.4,0.8,1.1,12667.5,27418.3,31886.9,25999.64,0.93,3144.2,331.4,122.9,1.57,97.25,0.6369426752,-0.2087062653,0.05309215284,0.08461189734,-0.0315197445,0.1430072363,0.08991508348,0.18,0.161864514,31886.9,23712.6,-0.009943924567,-0.01398293677,1,0,1,1,1,0,0,0,4
Jindal Steel & Power Ltd.,18057,24206.6,14150.4,11519.6,,12,9144,21131.8,12601.4,6487.28,0.84,4294.3,128.7,24712.7,19694.1,,3.1,13380.3,30049.35,22517.1,10867.89,0.67,7883.8,49.3,28.67,1.83,47.37,0.5464480874,0.6522497384,0.2074516867,0.1463587528,0.06109293389,0.3256880355,0.1182363488,-0.17,0.0125647349,22517.1,12601.4,0.03215577243,0.1530133166,1,1,1,1,0,0,1,1,6
Karnataka Bank Ltd.,92648.4,105766.4,11189.1,9857.4,,1.8,1832.7,99207.4,,873.65,6,6057.4,11136.6,10613.8,9142.3,,3,2436.6,115595.35,,1108.84,8.69,2277.9,10535.3,81.28,1.11,85.76,0.9009009009,0.05511811024,0.01394110039,0.01439312498,-0.0004520245884,0.0215370855,0.007595985114,2.69,0.002605282231,10535.3,11136.6,-0.0268014301,-0.02111625976,1,0,1,1,1,0,0,0,4
Kochi Refineries Ltd. [Merged],41115.9,39050.9,118086.8,111875.6,0.1,35.5,4697.7,40083.4,99135.5,89033.06,1.53,7018.2,534.8,156977.3,151717.4,0.9,26.3,3874.8,44203,129851.9,116997.74,1.66,2260.3,259.2,156.05,0.81,138.05,1.234567901,-0.115347645,0.1353438717,0.1519266269,-0.01658275521,0.0578808683,-0.07746300341,0.13,-0.02953893322,129851.9,99135.5,-0.002914444584,0.4643955917,1,0,1,0,1,1,0,1,5
L I C Housing Finance Ltd.,85981.4,105471.6,11207.9,9783.1,,2.2,90559.4,95726.5,,173.12,1.01,-13075.8,10710.4,11510.6,10073.4,,46.8,109978.4,116818.95,,193.33,0.69,-22108.4,11415.4,41.64,1.46,31.28,0.6849315068,-0.2487992315,0.01407013831,0.01659661276,-0.002526474444,-0.2096147209,-0.2236848592,-0.32,-0.00457911363,11415.4,10710.4,-0.0007721649051,-0.01416668873,1,0,0,0,0,1,0,0,2
Mahanagar Telephone Nigam Ltd.,198814.4,218091.4,67352.4,55847.7,7.7,114.9,,208452.9,63836.9,40211.56,0.96,18592.3,1748.4,60767.3,51377.4,8.5,208.1,,223805.2,55601.6,37142.53,0.91,12487.8,1813.7,116.95,0.67,153.8,1.492537313,0.3150919196,0.04397009694,0.05840572916,-0.01443563222,0.05725947928,0.01328938234,-0.05,0,55601.6,63836.9,-0.03810097815,-0.05780388151,1,0,1,1,0,1,0,0,4
Maharashtra Seamless Ltd.,3166.7,4541.7,5685.3,5023.6,,0.1,1098.7,3854.2,4903.3,3664.96,2.14,239,125.1,8784.4,8265.5,,,1049.4,4955.35,7679.1,6163.56,2.74,833.8,94.2,184.9,3.23,313.75,0.3095975232,0.6968631693,0.1142523725,0.2089872738,-0.09473490136,0.1835876434,0.06933527093,0.6,-0.07329452661,7679.1,4903.3,-0.05519329718,0.2774618852,1,0,1,1,1,1,0,1,6
Mahindra & Mahindra Ltd.,40641.9,40013.9,60908.7,57593.6,,40.3,5650.2,40175.95,49142.8,40156.17,0.82,7296.8,1197.5,78746.8,75240.5,,15.7,9532.8,44790.95,65812,53522.73,1.09,4140.2,1248.3,138.5,3.13,309.05,0.3194888179,1.231407942,0.08801941325,0.08256011653,0.005459296724,0.1034690445,0.01544963125,0.27,0.07219233184,65812,49142.8,0.003865283065,0.2461251766,1,1,1,1,1,0,1,1,7
Mangalore Refinery & Petrochemicals Ltd.,84135.6,89002.5,132202.7,129581.6,2556.9,13,44619.9,86569.05,113899,106634.01,1.29,9787.5,1003.3,208818.4,201964.2,,4.6,31923.9,90642.65,183397.4,164977.81,1.19,16697.7,216.9,44.6,3.34,36.15,0.2994011976,-0.1894618834,0.07706300385,0.0009175664047,0.07614543744,0.1876093368,0.110546333,-0.1,-0.1632304165,183397.4,113899,0.03665090003,0.7076002272,1,1,1,1,0,1,1,1,7
Maruti Suzuki India Ltd.,54908,57625,114763,109374,,22,3000,56266.5,91843,79494,1.07,10359,1518,137778,130659,,119,2700,61554.5,110727,93922.2,1.6,10747,1554,463,2.96,793.8,0.3378378378,0.7144708423,0.1256052061,0.09854665987,0.02705854621,0.1864989154,0.06089370933,0.53,-0.009454125419,110727,91843,0.01731014561,0.1665592854,1,1,1,1,1,1,1,1,8
Mphasis Ltd.,10241,4318.2,2723.3,1825.6,0.2,,10.9,7279.6,2598.7,1119.78,2.98,394.4,119.7,2612.5,2110.7,9.6,,12.4,6172,2476.7,1621.52,0.7,782.6,92,140,3.83,153.7,0.2610966057,0.09785714286,0.113982678,0.08763792598,0.02634475198,0.1812329211,0.06725024316,-2.28,0.0005117382156,2476.7,2598.7,-0.2238098308,0.04429607386,1,1,1,1,0,0,0,1,5
Mylan Laboratories Ltd.,3277.6,5588,5671.5,4886.6,,15.9,1046.7,4432.8,5294.4,3064.68,0.92,785.7,95.8,6790.2,5603.6,,4.7,75.4,7794.5,6369.9,4197.84,1.06,1209.2,82.5,196.8,4.83,262.75,0.2070393375,0.3351117886,0.2131889764,0.2443251159,-0.03113613956,0.2163922691,0.00320329277,0.14,-0.2264526628,6369.9,5294.4,-0.08015878758,-0.3771391493,1,0,1,1,1,1,0,0,5
N T P C Ltd.,570106,673868,276605,223997,47,111,154495,621987,210775,153158.6,1.63,57048,20009,267738,209668,37,199,170845,705212.5,227471,168288.9,2.32,47794,20825,83.5,1.61,111.5,0.6211180124,0.3353293413,0.08641455003,0.09238983628,-0.005975286245,0.07092486956,-0.01548968047,0.69,-0.006129124184,227471,210775,-0.01318073543,-0.01631696587,1,0,1,0,1,1,0,0,4
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],31814,29383.8,11600.9,10249.7,11.8,,15400.2,29766.2,10814.9,6793.64,2.24,3597,281.2,13036.9,12929.4,20.3,88.9,13596.9,28070,12685.4,8441.86,1.42,4300.1,92.3,14.15,0.73,11.05,1.369863014,-0.2190812721,0.005993098238,0.04210096184,-0.0361078636,0.1463425425,0.1403494443,-0.82,-0.03297946291,12685.4,10814.9,-0.03730433087,0.08859199503,1,0,1,1,0,1,0,1,5
National Aluminium Co. Ltd.,63024.3,59890.5,35686.6,28409.4,1.5,4.4,6543.9,61457.4,31513.9,16079.15,1.03,13394.1,472.8,46962,34872.7,7.9,0.8,,61185.55,41656,17514.4,2.15,17235.8,578.7,35.42,1.83,57.2,0.5464480874,0.6149068323,0.2017381722,0.115512588,0.08622558416,0.2877885474,0.08605037527,1.12,-0.106478634,41656,31513.9,0.08977082383,0.168038013,1,1,1,1,1,1,1,1,8
New Delhi Television Ltd.,1586.9,1880.6,761,1275.9,0.2,,300,1733.75,727,733.96,1.49,-687.1,31.3,1853.6,1561.7,,0.4,0,2175.8,1802.6,663.74,2.64,151,41,227,7.62,174.55,0.1312335958,-0.2310572687,0.1554291184,-0.3245951226,0.4800242409,0.08029352334,-0.07513559502,1.15,-0.173035328,1802.6,727,0.6413610083,0.4091546038,1,1,1,0,1,1,1,1,7
Neyveli Lignite Corpn. Ltd.,97430.1,103653.4,35243.8,23796.4,7.9,1.7,12957,100541.75,28259.1,12241.55,1.8,34052.4,5312.6,36520,24385.2,48.8,3.1,12296.9,108399,30097.6,12662.5,2.07,11041.7,3380.5,72.1,1.54,61.65,0.6493506494,-0.1449375867,0.1166300382,0.1174298292,-0.0007997909951,0.106525208,-0.01010483014,0.27,-0.01543075342,30097.6,28259.1,0.01247505433,-0.003412614487,1,0,1,0,1,1,1,0,5
Oil & Natural Gas Corpn. Ltd.,690920.3,804320.4,345501.3,258745.5,,85.2,82409.6,747620.35,265736.1,120742.99,0.66,114984.1,10435.2,484998.4,355466.5,,632.2,1489.4,877463.95,400341.1,205551.09,0.44,150519.3,12060.6,170.83,2.79,188.23,0.3584229391,0.101855646,0.1618311558,0.1256888819,0.03614227393,0.1871384836,0.02530732778,-0.22,-0.1085318176,400341.1,265736.1,-0.05906808944,0.1008053458,1,1,1,1,0,1,0,1,6
Oracle Financial Services Software Ltd.,9652.3,12195.7,7261,5502.1,1,,,10924,6830.1,2218.53,3.74,755,286.3,9319.3,7342.9,3.9,,,13749.35,9014,3405.92,2.94,733.3,280.5,788,5.44,1111.35,0.1838235294,0.4103426396,0.1617373337,0.1821223957,-0.02038506205,0.06012774994,-0.1016095837,-0.8,0,9014,6830.1,-0.05303117178,0.03035662005,1,0,1,0,0,1,0,1,4
Orchid Chemicals & Pharmaceuticals Ltd.,12474.5,14378.3,7153.8,7348.5,0.7,13.5,3821.8,13426.4,6930.7,4937.61,0.88,510.3,19,6949.2,7597.2,2.2,5.3,4885.7,16487.45,6769,4568.98,0.83,975.9,10.6,216.67,2.38,196.15,0.4201680672,-0.09470623529,-0.04485231216,-0.01458174676,-0.0302705654,0.06787311435,0.1127254265,-0.05,0.01168026362,6769,6930.7,0.03743990786,-0.1056447334,0,0,1,1,0,0,1,0,3
Oriental Bank Of Commerce,339988.8,410065.6,40345.4,33484.7,4.6,0.8,11001,375027.2,,3367.98,3.15,33902.2,39844.4,40975.5,33714.8,1.1,0.6,11563.6,475380.05,,4075.65,6.16,56460.1,40589.8,250.2,1.31,176.2,0.7633587786,-0.2957633893,0.01770497208,0.0201680173,-0.002463045217,0.1376855313,0.1199805592,3.01,-0.005008913791,40589.8,39844.4,-0.01588237917,-0.02086013268,1,0,1,1,1,1,0,0,5
Pfizer Ltd.,4814.5,4624.9,6014.7,5688.3,3.7,,,4719.7,5022.9,3340.32,2.03,600.6,85.3,7052.7,6366.2,65.7,,120,5053,5805,3759.97,2.15,872.8,112.4,796.6,6.74,769.15,0.1483679525,-0.03445895054,0.1342299293,0.06702669021,0.06720323909,0.1887175939,0.0544876646,0.12,0.02374826836,5805,5022.9,0.0173058996,0.08458111042,1,1,1,1,1,0,1,1,7
Piramal Enterprises Ltd.,9227,11202.7,14992.9,13228.2,,5.6,2142.8,10214.85,12653.1,8076.68,1.03,2549.5,219.5,14358.1,13307.9,47,39.9,1126.9,12105.6,12342,8238.78,0.83,2291.4,181,254,6.06,189.3,0.1650165017,-0.2547244094,0.09311148205,0.1918608432,-0.09874936112,0.204539977,0.1114284949,-0.2,-0.1166838777,12342,12653.1,-0.02922380502,-0.2191684512,1,0,1,1,0,1,0,0,4
Polaris Consulting & Services Ltd.,5354.1,5841.8,5813.8,5136.8,1.4,,,5597.95,5780.7,2817.49,2.62,255.2,19.3,6851,6316.7,0.7,,,6166.1,6686.5,3657.79,2.08,1230.7,83.6,114.5,2.25,73.55,0.4444444444,-0.3576419214,0.09134170975,0.1261836723,-0.03484196258,0.2106713684,0.1193296587,-0.54,0,6686.5,5780.7,-0.05964506276,0.05175106529,1,0,1,1,0,1,0,1,5
Punjab National Bank,862810.9,1023731.3,98361.1,87274.2,8,5.5,30744.3,940018,,13811.27,1.9,79621.9,97754.6,105978,91876.8,10.5,4.2,46038.3,1140041.55,,19287.18,1.36,81046,101260.6,75.5,1.48,64.6,0.6756756757,-0.1443708609,0.01376816358,0.01284684744,0.0009213161418,0.07916725805,0.06539909447,-0.54,0.007676925989,101260.6,97754.6,-0.04918561003,-0.01517041358,1,1,1,1,0,0,0,0,4
Ranbaxy Laboratories Ltd. [Merged],29193.9,36908.8,40494.7,32791.2,0.5,27.9,37.6,33051.35,38087.9,20599.54,1.25,9561.2,842.7,39673.3,35226.3,0.3,11.7,25.6,39809.25,37824.3,22525.78,1.19,3702,678.2,527.5,7.57,357.6,0.1321003963,-0.3220853081,0.1207950407,0.2648121697,-0.1440171289,0.1003012832,-0.02049375759,-0.06,-0.000494557104,37824.3,38087.9,-0.05469515573,-0.2022471332,1,0,1,0,0,1,0,0,3
Reliance Capital Ltd.,32624.8,35029.7,3568.1,2510.2,,0.2,16334.7,33827.25,100,395.5,1.81,-1166.5,3356.5,3114.3,2056.2,,0.1,13135.5,31549.55,127.8,261.23,14.25,7217,2905.2,375,3.27,495.3,0.3058103976,0.3208,0.03020865152,0.03243238273,-0.002223731212,0.2060251729,0.1758165214,12.44,-0.0665407565,127.8,100,1.910946792,0.001094574373,1,0,1,1,1,1,1,1,7
Reliance Industries Ltd.,635976.1,721637.4,577589.6,520164.4,14.9,140.9,145537,651460.05,508650.2,410478.58,0.6,117775.6,12871.5,747674.8,666714.5,178.2,267.4,169688.2,738266.1,652514,530101.39,0.9,172885.8,15178.8,321.5,2.23,535.55,0.4484304933,0.665785381,0.1123133308,0.09049270877,0.021820622,0.2395743347,0.1272610039,0.3,0.006445668469,652514,508650.2,-0.005402682905,0.1030616778,1,1,1,1,1,0,0,1,6
S R F Ltd.,9411.4,9805.7,9602.9,9214.1,4.9,11.4,2210.7,8948.55,8198.8,6448.51,1.28,1612.5,157.6,11812.3,11430.7,,,3839.6,10750.75,10568.5,8477.67,1.07,980.3,35.5,171.75,2.75,199.7,0.3636363636,0.1627365357,0.03891614061,0.04200225259,-0.003086111975,0.09997246499,0.06105632438,-0.21,0.110101565,10568.5,8198.8,-0.01564521902,0.0668322181,1,0,1,1,0,0,0,1,4
Satyam Computer Services Ltd. [Merged],25785.8,30304.4,26567.9,21010,,12.2,73,28045.1,25379,11032.07,7.29,4346.8,1106.9,35666.4,28163.8,,11.2,98.7,34086.5,34546.2,15834,7.19,6439.7,1000.5,253.5,4.73,359.7,0.2114164905,0.4189349112,0.2479441929,0.2160142404,0.03192995253,0.212500495,-0.03544369794,-0.1,0.0002926242463,34546.2,25379,-0.02364988473,0.1085510126,1,1,1,0,0,0,0,1,4
Shipping Corpn. Of India Ltd.,46137.2,51105.2,30741.9,24472,410.2,0.7,13712.7,48621.2,29319.9,15745.46,0.76,9808.7,610.7,40629.1,26430,1738.2,,14026.5,56968.2,33949.5,16423.3,1.87,13435.1,943.8,94.63,1.04,90.9,0.9615384615,-0.03941667547,0.2438284167,0.1270211456,0.1168072711,0.2628910561,0.01906263942,1.11,-0.03581498484,33949.5,29319.9,0.05326622121,-0.007089340926,1,1,1,1,1,1,1,0,7
Siemens Ltd.,15869.2,19817.7,20136,19086.2,79.6,,28.9,17843.45,17905.7,14717.2,0.8,2019.5,765.3,30618.6,29341.9,119.7,,25.7,24262.65,27314.1,23079,0.79,2131.6,1069.4,194.5,8.57,449.82,0.1166861144,1.312699229,0.05838215333,0.06113729741,-0.002755144079,0.1075604132,0.04917825984,-0.01,-0.0005604006797,27314.1,17905.7,-0.02302000076,0.1222787081,1,0,1,1,0,1,0,1,5
State Bank Of India,3761521.3,4080724.5,381865.6,345055.6,1.9,6.3,168945.3,3921122.9,,54627.74,1.26,96362.5,375588.4,395820.4,352775.2,10,18.3,226491.5,4339776.45,,58736.94,1.94,51714.5,380956.6,64.34,1.47,70.06,0.6802721088,0.08890270438,0.01055045495,0.009787103957,0.0007633509927,0.01267287218,0.002122417233,0.68,0.009103721145,380956.6,375588.4,-0.008737000685,-0.008003389034,1,1,1,1,1,0,0,0,5
Sterlite Industries (India) Ltd. [Merged],40345.2,48951.3,33930.3,32004.8,,159.9,20136.3,44648.25,30660.9,26676.77,0.77,3202,834,43974.6,44042.3,,1530.1,22516.9,59022.7,39881.7,35954.09,2.1,-2375.2,1021.8,30.6,1.87,102.25,0.5347593583,2.341503268,0.02987458964,0.05168892458,-0.02181433494,-0.04852169401,-0.07839628365,1.33,-0.0695030453,39881.7,30660.9,-0.03146020824,-0.01102016024,1,0,0,0,1,1,0,0,3
Strides Shasun Ltd.,5098.9,5413.2,3164.1,2877.4,,,1421.7,5256.05,3027.3,1965.85,1.11,823.6,48,3164.1,2877.4,,,1421.7,5256.05,3027.3,1965.85,1.11,823.6,48,244,3.24,292.25,0.3086419753,0.1977459016,0.05296312717,0.05622781384,-0.003264686672,0.1521466046,0.09918347743,0,0,3027.3,3027.3,0,0,1,0,1,1,0,1,0,0,4
Sun Pharmaceutical Inds. Ltd.,8717.5,14369,10169,7931.9,19.1,1,1983.9,11543.25,8009.9,5042.4,1.23,3245.6,1161.5,13078.2,10009.1,7.6,8.3,17701.1,23342.7,9541.8,7472.81,5.01,2125.8,2381.3,57.7,8.87,76.88,0.1127395716,0.3324090121,0.213640476,0.2545454545,-0.04090497852,0.1479434895,-0.06569698657,3.78,0.5864474871,9541.8,8009.9,-0.1536446823,-0.2851331698,1,0,1,0,1,0,0,0,3
Syndicate Bank,344354.3,472231.8,39086.8,34745.5,,0.5,6958.1,406267.15,,6902.52,3.95,81416.8,37572.2,43483.1,39454.1,15.5,2.6,10422.5,494756,,7391.78,1.68,-10189.1,41921.9,55.75,1.23,50.8,0.8130081301,-0.08878923767,0.008504509861,0.01260852558,-0.004104015718,-0.02157648003,-0.03008098989,-2.27,0.003939031824,41921.9,37572.2,0.007390852245,-0.007749037053,1,0,0,0,0,0,1,0,2
T V S Motor Co. Ltd.,10752.5,12916.1,33109.5,31654.3,1.1,3.2,937.9,11834.3,27902.5,21690.51,0.59,2440.8,248,34108.9,32750.8,3.6,3.8,1868.4,14146.05,28549,22947.59,0.68,2230.5,143.1,36.23,2.58,49.67,0.3875968992,0.3709632901,0.1051633233,0.1355312718,-0.0303679485,0.1726914471,0.06752812381,0.09,0.05282659225,28549,27902.5,-0.02642865258,-0.3396045937,1,0,1,1,1,0,0,0,4
Tata Chemicals Ltd.,32028.8,37982.5,27625.5,25637,16.5,53,2136.2,35005.65,25253,17313.33,0.91,4871,478.6,32301.9,28485.9,88,42.5,8042.2,41578.65,29837,20745.48,1.32,6103.2,783.2,166.35,1.76,211.15,0.5681818182,0.2693116922,0.09926940038,0.06322434809,0.0360450523,0.1606845258,0.06141512539,0.41,0.1323969487,29837,25253,-0.009698783963,-0.003793965086,1,1,1,1,1,0,0,0,5
Tata Consultancy Services Ltd.,2661.1,6578.9,177.4,25.7,,,3750,4620,20.5,7.56,0.37,29.5,156.9,81463.3,63149.1,,13.9,97.3,27205.8,80434.5,34676.37,1.3,19567.5,586.4,337.5,16.65,450.05,0.06006006006,0.3334814815,2.785891258,0.05700650107,2.728884757,2.974281415,0.1883901564,0.93,-0.8081118684,80434.5,20.5,-0.06233265394,2.952083071,1,1,1,1,1,1,0,1,7
Tata Global Beverages Ltd.,14764.5,14364.4,8559.3,7450.4,,10.1,1915,14345.85,7639.9,5581.63,0.74,1003.6,648.8,9616.1,8621.3,,13.7,1769.9,14685.25,8804.1,5543.77,0.88,435.8,566.2,62.1,3.35,75.73,0.2985074627,0.2194847021,0.07020829272,0.07578990145,-0.005581608729,0.03033889338,-0.03986939935,0.14,-0.01296578914,8804.1,7639.9,0.1009089158,0.06696870084,1,0,1,0,1,1,1,1,6
Tata Motors Ltd.,84010.2,102956.1,155936.4,146413.2,47.5,134.8,11556.9,93483.15,129162.8,103911.63,0.56,27191.1,2810.2,207123.2,196193.7,28.7,28.4,24434.8,120984.5,171251.9,141458.77,0.68,12504.9,3892.2,82.02,3.53,150.98,0.283286119,0.8407705438,0.1061539821,0.1143968232,-0.008242841109,0.1214585634,0.01530458127,0.12,0.07834088,171251.9,129162.8,-0.02152622984,0.03381696442,1,0,1,1,1,0,0,1,5
Tata Power Co. Ltd.,87328.8,80305.6,44358.4,38985,34.8,,17055.4,83817.2,40682.3,29722.21,0.98,10686.9,1574,44467,38876.2,359.6,,28369.2,87045.9,38671.7,31690.81,1.59,4259.6,3540.1,36.38,1.45,46.54,0.6896551724,0.2792743266,0.06514116077,0.06113218091,0.004008979859,0.05304237812,-0.01209878265,0.61,0.122427518,38671.7,40682.3,-0.08889008246,-0.04110144217,1,1,1,0,1,0,0,0,4
Tata Steel Ltd.,133726,139948.5,122386.3,105727.2,321.7,,32407.6,136834.55,106565,60579.33,0.49,28878.4,1532.2,162036.1,130190,324.2,,25267.9,153651.55,144003.2,69478.5,0.51,38168.3,1954.4,302.31,2.39,479.32,0.4184100418,0.5855247924,0.2252392845,0.1221707073,0.1030685772,0.2727310403,0.0474917559,0.02,-0.0723884793,144003.2,106565,0.08599418304,0.1584190669,1,1,1,1,1,1,1,1,8
Titan Company Ltd.,8465.1,7789.6,9771.1,10005.8,,2.6,2231.3,8127.35,8844.9,6584.86,0.98,1155.4,88.9,11615.5,12245.2,,46.1,2561.1,7898,10723.4,7734.91,1.21,1633.6,98.2,19.12,11.42,30.74,0.08756567426,0.6077405858,-0.0749204067,-0.02741845932,-0.04750194737,0.2097155181,0.2846359248,0.23,0.04972983516,10723.4,8844.9,0.02316966253,0.2694478253,0,0,1,1,1,0,1,1,5
Union Bank Of India,510665.6,583294.4,53767.3,46646.8,,4.2,24343.5,542082.85,,5856.94,2.57,,52548.2,58439.8,51249.2,,6.1,39845.2,649061.95,,7569.13,2.77,,55736.3,108,1.49,89.1,0.6711409396,-0.175,0.01233802347,0.01395179154,-0.001613768069,0,-0.01233802347,0.2,0.01648155921,55736.3,52548.2,-0.02434408763,-0.0110655002,1,0,0,0,1,0,0,0,2
Videocon Industries Ltd. [Merged],2891,2241.5,207.8,225.2,,,900.7,2566.25,77.2,75.68,0.01,96.2,102.5,207.8,225.2,,,900.7,2566.25,77.2,75.68,0.01,96.2,102.5,70.35,,,#DIV/0!,-1,-0.007762658934,-0.006018678658,-0.001743980276,0.04291768905,0.05068034798,0,0,77.2,77.2,0,0,0,0,1,1,0,1,0,0,3
Vijaya Bank,190724.4,240729.4,25058.6,20945.5,1.6,2.2,6730.8,215129,,2757.11,1.74,13850.5,23979.3,24627.8,20822.1,1.1,2.1,11108.2,266514.85,,2828.34,2.43,14364.1,23416.6,59.25,1.69,38.05,0.5917159763,-0.3578059072,0.01581319108,0.02156881867,-0.005755627596,0.05966907241,0.04385588133,0.69,0.0103922045,23416.6,23979.3,-0.005804794207,-0.02360247797,1,0,1,1,1,0,0,0,4
Wipro Ltd.,41299.9,53582.7,53164.3,44133.4,108.3,6.8,65,47441.3,51317.8,28240.02,0.97,9139.1,1032.4,73697.1,58841.8,108.9,1.1,406.7,60504.6,72260.6,38275.39,1.35,16664.2,746.7,225,9.91,301.5,0.1009081736,0.34,0.2752287585,0.216208756,0.05902000258,0.3109996323,0.03577087381,0.38,0.005351688745,72260.6,51317.8,0.02061130637,0.1125877719,1,1,1,1,1,0,1,1,7
Wockhardt Ltd.,5976,10133.2,7816.8,6444.8,2.5,,2488.4,8054.6,7294.9,4555.98,1.79,1764.3,136.2,9271.4,7124.5,,5.2,8007.2,13810.7,8454.9,4885.29,3.9,2186.8,418.2,381.9,5.72,373.5,0.1748251748,-0.02199528672,0.212381084,0.2291666667,-0.01678558271,0.2158054711,0.003424387163,2.11,0.2708408682,8454.9,7294.9,0.04673740456,-0.2934819888,1,0,1,1,1,0,1,0,5
