,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
G T L Infrastructure Ltd.,11995.6,37256.2,2177.2,2771.9,61.2,,24756.9,24625.9,1242.8,1425.17,6.71,-679.2,287.8,3894.7,3866.3,,3.2,35013.2,44688.7,2198.5,2640.41,2.72,3024.2,587.9,39.8,2.15,47.05,0.4651162791,0.182160804,0.0008481809739,-0.05467838207,0.05552656305,0.0811730665,0.08032488552,-3.99,-0.2218284739,2198.5,1242.8,-0.05426400136,-0.001271309314,1,1,1,1,0,1,0,0,5
G T L Ltd.,24805.7,25879.5,15409.7,14930.7,218.9,4.4,6518.2,25342.6,14333.3,11170.47,1,2424.8,835.9,15207.9,14823.9,12.6,100,7612.5,28306.3,14509,11155.37,0.87,2544.9,672.8,307.25,2.8,431.05,0.3571428571,0.4029292107,0.01821518963,0.01066287184,0.007552317789,0.09833652118,0.08012133156,-0.13,0.0117297782,14509,14333.3,0.01047828923,-0.05300986785,1,1,1,1,0,0,1,0,5
G V K Power & Infrastructure Ltd.,8054.8,17277,1193.2,284.7,,5.8,,12665.9,250.7,57.96,13.12,-37.5,919.1,442.2,232.2,,,,17352.45,258.4,83.14,3.63,51.3,163.3,40.8,3.31,43.75,0.3021148036,0.07230392157,0.012154888,0.1135099568,-0.1013550688,0.002969265497,-0.009185622504,-9.49,0,258.4,250.7,-0.09055656546,-0.004902034323,1,0,1,0,0,1,0,0,3
Glaxosmithkline Pharmaceuticals Ltd.,30516.6,35273.2,20639.9,15095.5,2029.3,443.8,57.7,32894.9,16093.9,8254.2,0.2,2701.3,712.7,20706.1,14963.5,32.2,247.8,56.5,37790.95,16988,8634.1,0.51,2676,2493.6,1171,5.72,2188.6,0.1748251748,0.869000854,0.1689157774,0.1297293932,0.03918638423,0.07586496263,-0.09305081478,0.31,-0.0002590043592,16988,16093.9,0.004630551998,-0.03972651937,1,1,1,0,1,1,1,0,6
Grasim Industries Ltd.,112619.9,141692.1,121734.8,100817.3,290.7,,25381.8,127118.55,102061.7,52536.81,0.69,20910.3,4656.6,124697.6,108386.7,21,,28512.2,151151.45,108663.3,61102.61,0.8,20680.6,1831.5,2300,2.05,1845.4,0.487804878,-0.1976521739,0.1149668895,0.1831541317,-0.06818724226,0.1459545028,0.03098761328,0.11,-0.01103698667,108663.3,102061.7,-0.0475559902,-0.08398251004,1,0,1,1,1,1,0,0,5
Great Eastern Shipping Co. Ltd.,56136.2,72422.9,32039.1,18471,3053,,24720.8,64279.55,25945.7,11675.19,2.27,16353.2,2885.5,33748.7,19900.5,2549.7,848.5,30665.5,80844.7,28362.8,11206.66,2.27,17690.1,2561.7,251.5,0.77,290.55,1.298701299,0.1552683897,0.1677231925,0.1873140683,-0.01959087576,0.2442611384,0.07653794587,0,-0.005268983213,28362.8,25945.7,0.05486729325,-0.05280781553,1,0,1,1,0,1,1,0,5
Gujarat State Petronet Ltd.,21031.1,27177.5,4473.1,3473.9,,,9650.4,24104.3,4178.9,1793,0.68,5778.9,255.9,5119.2,3885.1,,,11079.5,28658.15,4870.4,1927.25,0.43,2037.7,233.2,48.2,2.22,102.2,0.4504504505,1.12033195,0.04540888603,0.04751059146,-0.00210170543,0.07497746297,0.02956857695,-0.25,-0.01375105683,4870.4,4178.9,0.03335356089,-0.003419242642,1,0,1,1,0,1,1,0,5
H C L Technologies Ltd.,49057.3,57985.6,47862.4,40056,4.5,19.3,253.3,53521.45,46082,17023.61,0.76,10389,1657.1,49415.9,40314.4,7.9,6.9,268.9,64424.55,46636.4,18988.64,0.8,5290.5,2620.7,93,3.65,181.7,0.2739726027,0.9537634409,0.1569441379,0.1594298912,-0.002485753313,0.09123816948,-0.06570596838,0.04,-0.0005588072326,46636.4,46082,-0.03774355614,-0.1371088432,1,0,1,0,1,1,0,0,4
H D F C Bank Ltd.,913192.9,1332510.1,126865.3,110963.4,7,,69572.4,1122851.5,,12847.98,1.36,199333.7,126795,198386.8,175937.4,41.9,,85080.2,1583048.45,,21443.59,1.35,36615.4,197987.2,299.6,4.2,381.48,0.2380952381,0.2732977303,0.01681600762,0.01740585149,-0.0005898438675,0.02747851592,0.0106625083,-0.01,-0.008215930837,197987.2,126795,-0.006979202302,0.01214472701,1,0,1,1,0,1,0,1,5
Hero Motocorp Ltd.,42463.4,50805.3,127616,117795.8,0.9,43.6,1320,46634.35,108002.7,87366.59,0.45,11540.9,2114.1,144722.9,132126.2,1.9,35.7,784.9,55854.65,128860.7,103359.35,0.38,12945.5,2560.6,1402,6.5,2020.15,0.1538461538,0.4409058488,0.2486059525,0.2322682593,0.01633769327,0.2548060931,0.006200140537,-0.07,-0.01425277041,128860.7,108002.7,0.006828267674,-0.008875348593,1,1,1,1,0,1,1,0,6
Hindalco Industries Ltd.,250277.1,309921.6,220965.8,193774.4,,31.5,63318.8,280099.35,191597,147996.8,1.19,21398.5,4650.9,205265.8,177586.3,64,9.3,55851.8,336311.5,182040.8,140546.24,1.14,31703.9,5991.9,85,0.59,142.95,1.694915254,0.6817647059,0.08913480054,0.1087710382,-0.01963623764,0.1022965163,0.01316171574,-0.05,-0.05998672808,182040.8,191597,0.0003789708586,-0.1427460129,1,0,1,1,0,1,1,0,5
Hindustan Construction Co. Ltd.,36389.9,40916.3,26941.5,30332.2,,34.4,15937.5,38653.1,25378.3,24283.23,1.78,1831.9,415.8,32086.9,32922.9,616.3,,19024.6,45974.55,29953.3,25407.75,1.45,1045.6,161.6,52.95,2.65,59.23,0.3773584906,0.1186024551,-0.03549441176,-0.0922316357,0.05673722394,0.02555460782,0.06104901958,-0.33,0.001485812129,29953.3,25378.3,0.1086047082,-0.005046553124,0,1,1,1,0,0,1,0,4
Hindustan Petroleum Corpn. Ltd.,318611.7,416518.2,1145935.1,1158184.1,,45.1,70732.2,367564.95,1052266.6,999628.19,0.97,-17299.3,9828.6,1336576,1312460.3,8.1,82.8,61566.8,444296.9,1256821.3,1187890.47,0.61,58235,6125.6,300.5,0.93,469.9,1.075268817,0.5637271215,0.05807765423,-0.03830336425,0.09638101848,0.1398138185,0.08173616423,-0.36,-0.05386325936,1256821.3,1052266.6,0.004821536355,-0.03401750774,1,1,1,1,0,1,1,0,6
Hindustan Unilever Ltd.,75319.4,68921.9,154303,136668.9,2113.6,836.3,11.7,72113.95,137906.7,84724.54,0.52,14840.7,2466.3,225242.8,204621.6,2116,1170.6,3.4,77055.65,204460.1,126405.51,0.8,19806.3,2887.3,266.15,22.85,272.5,0.04376367615,0.02385872628,0.2854796516,0.2171658298,0.06831382182,0.2873730991,0.001893447511,0.28,-0.000118119273,204460.1,137906.7,-0.003879174523,0.7410640006,1,1,1,1,1,1,0,1,7
Hindustan Zinc Ltd.,87602,132099.4,96687.8,52136,12.5,,3.9,109850.7,78893.2,21571.75,3.35,40615.6,6198.6,71051.8,44019.5,16.1,,3.9,145742.7,56835.6,25623.84,4.48,27126.7,8242,60.89,1.68,95.23,0.5952380952,0.5639678108,0.2045141764,0.5084278898,-0.3039137133,0.2053506678,0.0008364913088,1.13,-0.000008743244563,56835.6,78893.2,-0.1774115981,-0.3282134922,1,0,1,1,1,1,0,0,5
Hotel Leelaventure Ltd.,20921,32708.2,6109.3,4623.8,,3.1,19996.3,24670.55,5286.8,2236.83,1.63,1177,689.3,5999.9,4550.1,646.4,2.6,24148,33748.25,4619.9,2253.46,0.59,2033.1,577.1,32,1.53,48,0.6535947712,0.5,0.02464213867,0.07115338655,-0.04651124788,0.06215872472,0.03751658605,-1.04,-0.09499980857,4619.9,5286.8,-0.06467531499,-0.07740296851,1,0,1,1,0,1,0,0,4
Housing Development & Infrastructure Ltd.,19172.7,76029.3,24593.4,49991.6,,0.1,19960.8,47601,23945.7,46157.28,2.64,-40074.9,646.4,18901.4,23985.6,,0.3,37483.2,85578.7,17197.6,16843.15,5.14,-11212.6,880.8,235,1.42,243.65,0.7042253521,0.03680851064,-0.06686764182,-1.324701268,1.257833626,-0.1474773541,-0.08060971231,2.5,0.01866110976,17197.6,23945.7,0.9481915864,-0.3020938097,0,1,0,0,1,0,1,0,3
Housing Development Finance Corpn. Ltd.,656260.4,844741.9,89035.8,64673.3,,,649474.2,750501.15,58.3,1116.28,0.16,17992.2,88833.3,111443.4,88478.2,,,765124.6,930915.05,79.8,1292.24,0.21,-90899.2,111078.8,470,4.87,583.08,0.205338809,0.2405957447,0.02718605529,0.03712322121,-0.009937165918,-0.1076058853,-0.1347919406,0.05,-0.04348141809,79.8,58.3,2.953686102,0.000008040680907,1,0,0,0,1,1,1,1,5
I C I C I Bank Ltd.,3453124.5,4004171.1,405648,364070.7,656.1,,831880.5,3728647.8,,22340.65,2.27,-134417.9,403465.1,399941.3,362360,175.1,,908308.1,3901333.45,,23038.3,2.54,-201230.7,392543.1,144,1.61,168.29,0.6211180124,0.1686805556,0.009341808596,0.01185048497,-0.002508676378,-0.05025527006,-0.05959707866,0.27,0.009714766471,392543.1,403465.1,-0.003317909436,-0.007589139569,1,0,0,0,1,0,0,0,2
I C S A (India) Ltd.,3504.8,7294,6785.6,6056.4,,,920.7,5399.4,6703.7,4863.79,1.83,-1338.3,71,11253,9956.6,,,1353.2,9372.9,10966.9,8225.93,1.62,-1145.8,16.8,170.75,1.24,144.25,0.8064516129,-0.1551976574,0.1777351248,0.2080575211,-0.03032239635,-0.1570880175,-0.3348231423,-0.21,-0.02614527351,10966.9,6703.7,-0.02453070786,-0.07149911629,1,0,0,0,0,1,0,0,2
I D B I Bank Ltd.,1038392.9,1308674.7,99949.5,92654.9,8.1,,428475.1,1153103.9,,3901.61,1.94,133692.2,96528.5,132565.2,123979.8,132.8,,439700.4,1497100.25,,5122.71,2.26,196222.3,127814.8,110.8,1.04,118.45,0.9615384615,0.0690433213,0.006458900749,0.007017093434,-0.0005581926845,0.1499397062,0.1434808054,0.32,-0.07788274807,127814.8,96528.5,0.0003400930054,0.001663026526,1,0,1,1,1,1,1,1,7
I D F C Ltd.,182781.4,286096.1,25923.3,19231.6,15.3,,198234.6,234438.75,-1.4,562.77,0.92,-55281,25550.7,33461.5,26102.3,18.5,,172419.7,294943.4,85.1,785.36,0.69,-1204.7,33113.4,136,2.76,182.3,0.3623188406,0.3404411765,0.02565816172,0.03652669254,-0.01086853083,-0.004210822867,-0.02986898458,-0.23,-0.2609852442,85.1,-1.4,-411.2072436,0.0002945016439,1,0,0,0,0,1,0,1,3
I F C I Ltd.,200489.2,183756.2,36232.9,26027.2,4.9,,91152.3,185572.5,107.5,993.65,1.54,20187.3,19250.3,21974.2,15402.7,384,,87881.7,175404.65,164.1,524.14,0.34,6220.6,13881.2,52.9,1.35,57.8,0.7407407407,0.09262759924,0.03367233323,0.05087954862,-0.01720721539,0.03385246321,0.0001801299766,-1.2,0.009827549896,164.1,107.5,6.049227782,0.0003562626062,1,0,1,1,0,0,1,1,5
I I F L Holdings Ltd.,6670.4,18534.2,6724.4,5437.5,,290.4,155.7,12602.3,,1252.76,0.71,1967.7,6575.3,4944,3885.7,,0.3,18,18031.75,,1395.17,0.54,4936.2,4920.7,123,3.46,94.95,0.289017341,-0.2280487805,0.05711603414,0.236462581,-0.1793465468,0.2663292724,0.2092132382,-0.17,-0.01135664838,4920.7,6575.3,-0.09300565132,-0.2488630925,1,0,1,1,0,1,0,0,4
I T C Ltd.,152522.7,175686.4,221319.2,190551,,,1225.2,163538.55,139902.5,76222.37,1.2,26159.4,4103.5,238272.7,211932.1,,209.5,1159.2,186325.8,150108.7,78674.14,1.33,30699.6,3519.8,95.15,4.96,151.5,0.2016129032,0.5922228061,0.151122113,0.2017286607,-0.05060654768,0.174740902,0.02361878893,0.13,-0.001270450915,150108.7,139902.5,0.02071047326,-0.04984620149,1,0,1,1,1,1,1,0,6
I V R C L Ltd.,28919.1,37490.4,37711.9,35639.7,,1,955,33176.25,36458.9,31781.88,0.83,-3775.6,817.3,50833.5,48604.4,,10.5,2924.9,44473,48652.2,42932.68,0.8,196.7,946.8,174.45,2.76,188.05,0.3623188406,0.07795930066,0.05973795958,0.07168964456,-0.01195168498,0.005246676483,-0.0544912831,-0.03,0.03698234168,48652.2,36458.9,-0.01072265399,-0.004974158766,1,0,1,0,0,0,0,0,2
Idea Cellular Ltd.,88950.2,131589.1,69190.3,58746.7,,8.9,56301.6,110269.65,67112.8,39568.42,0.3,25022.2,1815.9,103344.5,93331.9,,17.6,75793.7,180214.8,98511,66337.52,0.97,18637.5,4557.9,71.55,1.98,59.75,0.5050505051,-0.1649196366,0.07622363858,0.1175095728,-0.04128593419,0.1416340715,0.06541043293,0.67,-0.09000688144,98511,67112.8,-0.08382133302,-0.06199338359,1,0,1,1,1,1,0,0,5
Igate Computer Systems Ltd. [Merged],27397,31817.4,13691.9,9816.7,13.3,,23.8,29601.9,11664.3,5132.76,1,4197.6,1582.3,16498.6,12607.1,15,,17.5,33097.8,15357.1,6558.31,0.82,4782.2,1028.7,252.35,1.21,514.05,0.826446281,1.037051714,0.1218358508,0.1409606891,-0.0191248383,0.1503014074,0.02846555658,-0.18,-0.0002752663969,15357.1,11664.3,0.01298618646,0.06995266824,1,0,1,1,0,1,1,1,6
India Cements Ltd.,47628.8,63452.9,36805.5,30733.3,2.2,507.8,16514.4,48009.45,30560.7,12231.54,1.13,10124.5,327.6,38266.3,34108.5,2.2,6.7,17550.6,60034.9,32265.1,14352.16,0.92,7061.3,444.6,133,1.19,106.5,0.8403361345,-0.1992481203,0.06559668668,0.138105516,-0.07250882931,0.1112841178,0.04568743115,-0.21,-0.0516423229,32265.1,30560.7,-0.04458238477,-0.09911687177,1,0,1,1,0,1,0,0,4
Indiabulls Real Estate Ltd.,12891.3,33975.2,6488.8,1811.8,,,22.4,23433.25,475.8,202.4,0.38,-1521.9,6011.1,1406,1240.4,,,13436.2,44322.75,447.6,206.2,0.34,-623.9,947.3,196,1.36,156.35,0.7352941176,-0.2022959184,0.004874143493,0.3628028205,-0.357928677,-0.01836339448,-0.02323753797,-0.04,0.302188641,447.6,475.8,-0.03529035901,-0.01020583051,1,0,0,0,0,0,0,0,1
Indian Bank,561486.6,705077,64444.3,54356.9,1.9,7.1,15832.4,631108.4,,8144.53,3.52,39018.4,57656.4,79893.2,67440,5.4,4.7,8307.9,765453.5,,9328.61,2.62,20119.8,74902.2,144.8,1.07,225.7,0.9345794393,0.5587016575,0.01766119161,0.01797478337,-0.0003135917552,0.02853560675,0.01087441513,-0.9,-0.01423309117,74902.2,57656.4,0.01671590154,0.00649599977,1,0,1,1,0,1,1,1,6
Indian Hotels Co. Ltd.,33661,38045.2,18385.5,14610.9,,59.8,9675.5,35853.1,17371.7,7631.71,0.42,5171,419.6,17487.8,15147.5,40.9,62.1,17370.3,46466.5,15982.3,8045.08,0.52,2929.6,1000.9,65,1.57,104.8,0.6369426752,0.6123076923,0.06207090513,0.1139122427,-0.05184133752,0.07700314363,0.0149322385,0.1,0.1039590645,15982.3,17371.7,-0.06405581105,-0.1405711802,1,0,1,1,1,0,0,0,4
Indian Oil Corpn. Ltd.,1028927.7,1253202.8,2746974.9,2696939.2,443,,227179,1141065.25,2463632.5,2271843.32,1,-93823.9,32773.8,3348773,3302541.4,211.6,,261391.3,1321919.95,3065725.6,2835888.02,0.75,-231987.5,37284.9,267.5,1.38,400,0.7246376812,0.4953271028,0.03672190965,0.04819843027,-0.01147652061,-0.1851156892,-0.2218375988,-0.25,-0.00135768193,3065725.6,2463632.5,-0.002878085748,0.1600825314,1,0,0,0,0,1,0,1,3
Indian Overseas Bank,823261.7,1018377.2,88142.4,76119,15.7,,63536.4,919659.75,,8153.18,1.87,31289.9,85472.7,113544.7,100286.8,685,,104945.8,1107937.95,,10843.39,3.77,27892.1,110291.8,87.65,0.76,103.95,1.315789474,0.1859669139,0.01234601482,0.01458552001,-0.002239505195,0.02738877108,0.01504275626,1.9,0.02563487536,110291.8,85472.7,-0.002926180561,0.006607429396,1,0,1,1,1,0,0,1,5
Indusind Bank Ltd.,209718.1,233193.3,21789.2,21038.7,,6.7,19266.6,220256.65,,1397.69,3.18,-3303.7,21366.2,27994.4,26511,,306.3,27578.7,252600.5,,1955.71,4.26,10607.7,27705.5,85.4,2.02,205.55,0.495049505,1.406908665,0.007674748803,0.003610561034,0.004064187769,0.04548887125,0.03781412245,1.08,0.02170570994,27705.5,21366.2,-0.005173295863,0.01267517255,1,1,1,1,1,0,0,1,6
Infosys Ltd.,130080,172610,166230,121530,,,,151345,156140,75244,2.78,36950,6770,214780,156590,,,,192585,202680,95151,4.12,47900,8540,442.64,5.34,691.76,0.1872659176,0.5628049883,0.3371183593,0.3436346863,-0.00651632704,0.2775042002,-0.05961415909,1.34,0,202680,156140,0.01243667822,0.02073583311,1,0,1,0,1,1,1,1,6
J S W Ispat Steel Ltd. [Merged],146802.3,141390.4,100995.6,99041.4,3294.8,,65247,132136.75,83638.9,67481.38,0.59,15497.2,2363.8,96748.8,102563.1,2899.7,176.7,66711.4,131540.95,82641.3,69282.07,0.47,14189.9,361.5,20.5,,17.7,#DIV/0!,-0.1365853659,-0.06038104426,-0.009132009512,-0.05124903475,0.1003597132,0.1607407575,-0.12,0.01336919377,82641.3,83638.9,-0.03152868791,-0.004716973043,0,0,1,1,0,0,0,0,2
J S W Steel Ltd.,132044.6,207515.2,129404.5,114958.2,190.4,16.3,71582.1,169779.9,112778.7,76570.85,0.54,38460.6,1649.3,154784.2,153051.4,1023.5,89.2,101101.9,245990.15,139027,107456.56,0.34,41286.9,446.6,623.7,1.46,1036.9,0.6849315068,0.6624979958,0.0038479109,0.1080862072,-0.1042382963,0.1989584377,0.1951105268,-0.2,-0.01061725651,139027,112778.7,-0.09397084394,-0.09909110794,1,0,1,1,0,1,0,0,4
Jaiprakash Associates Ltd.,111972.1,171312.6,46157.4,40680.5,,171.8,75491,138557.4,39627.8,21992.55,0.89,10119.6,1853.3,64968.9,56580.8,,74.7,111514,210391.45,57898.4,33862.17,0.91,6148.7,2694.2,137.33,4.34,128,0.2304147465,-0.0679385422,0.04939975227,0.05044738823,-0.001047635968,0.0358916974,-0.01350805487,0.02,-0.01480452544,57898.4,39627.8,-0.0298772033,-0.01080907601,1,0,1,0,1,1,0,0,4
Jaiprakash Power Ventures Ltd.,20625.6,20530.8,4110.1,1976.1,684,,7809.7,20578.2,3008.2,561.56,2.5,3634.6,413.7,3463.4,2034.8,,,8188.1,20340.1,2939.3,557.29,2.33,3438.3,28.2,90.9,4.01,68.9,0.2493765586,-0.2420242024,0.06958326027,0.07030098518,-0.0007177249111,0.1674703372,0.09788707698,-0.17,0.02304620478,2939.3,3008.2,-0.002923146731,-0.001676178147,1,0,1,1,0,0,0,0,3
Jindal Saw Ltd.,42645.3,42645.3,77259.5,66945.5,1.9,1304.1,8286.2,39573.3,67756.6,55482.59,1.96,6692.3,6205.6,52996.5,51635.1,,20.3,10835.2,48799.95,49998.6,39371.7,1.55,3865.4,259.9,77.4,0.82,199.05,1.219512195,1.571705426,0.03239981897,0.2723910959,-0.2399912769,0.09064070366,0.05824088469,-0.41,0.01264436092,49998.6,67756.6,0.03139539891,-0.6876171515,1,0,1,1,0,0,1,0,4
Jindal Steel & Power Ltd.,76375.3,97939.3,62561.9,52221.2,0.1,2,33897.4,87157.3,53148.2,27856.96,0.9,16076.5,807.5,86738.6,72104.8,0.1,1.6,42352.6,121431.3,76406.8,46434.21,0.48,23769.6,1786.3,417.56,6.8,613.5,0.1470588235,0.4692499282,0.1494323525,0.135418126,0.01401422647,0.2426972625,0.09326491,-0.42,-0.04014381793,76406.8,53148.2,-0.08358611523,0.01942202087,1,1,1,1,0,1,0,1,6
K S Oils Ltd.,4568,13647.3,20584,19775.8,,,816.1,9107.65,20371.4,17493.54,1.27,675,125,31794,32555.9,,,3288.3,18910.25,31569.9,26599.51,1.1,3264.8,141.8,59.1,2.09,58.4,0.4784688995,-0.01184433164,-0.0558278927,0.1769264448,-0.2327543375,0.2392268068,0.2950546995,-0.17,0.08428383109,31569.9,20371.4,0.01617116702,-0.5672753678,0,0,1,1,0,0,1,0,3
Kingfisher Airlines Ltd.,18031.2,18300.7,15699,17580.4,494.3,,6685.5,18165.95,14512.2,13468.43,0.5,-5195.5,347.2,62360.4,78448.7,5308.2,2453.6,37817.1,46374.25,52903.5,45840.46,0.13,-7820.8,2527.1,50,,49.2,#DIV/0!,-0.016,-1.035091554,-0.1317549581,-0.9033365958,-0.4273497735,0.6077417804,-0.37,0.4474525684,52903.5,14512.2,0.06158436808,0.3419265176,0,0,0,1,0,0,1,1,3
Kotak Mahindra Bank Ltd.,199165.9,283153,31364.5,28425.2,11.2,,44237.7,241159.45,,4513.51,0.84,16192.4,30694.2,36393.7,33632.7,2.7,,60838,285135.8,,5360.11,0.84,-15353.7,35283.8,159.13,5.55,192.54,0.1801801802,0.2099541256,0.00974137657,0.01470181391,-0.004960437345,-0.05422404142,-0.06396541799,0,0.02992744459,35283.8,30694.2,-0.00486654222,-0.00353377237,1,0,0,0,0,0,0,0,1
L I C Housing Finance Ltd.,186750.4,231272.3,23383.2,19511.3,,0.7,201032.3,209011.35,,332.51,0.43,-38804.9,23193,30405.7,25089.5,,0.5,234501.5,261360.3,,426.29,0.1,-49235.9,30281.1,124,1.98,195.18,0.5050505051,0.5740322581,0.02298891826,0.02073676951,0.002252148752,-0.2128914704,-0.2358803886,-0.33,-0.06459021659,30281.1,23193,0.000258895227,0.00489433495,1,1,0,0,0,1,1,1,5
Lanco Infratech Ltd.,23772.1,45156,16036.2,14567.5,6.7,2.2,4443.4,34464.05,15718.4,12684.29,0.48,6844.6,254.2,40976.6,41093.4,20,3.9,8124.7,53606.75,40784.6,37239.41,0.48,-1062,111.6,36,4.08,66.55,0.2450980392,0.8486111111,-0.002943130481,0.06159321221,-0.06453634269,-0.02351846931,-0.02057533883,0,0.02263258717,40784.6,15718.4,-0.1061044671,0.3047298586,0,0,0,0,0,0,0,1,1
Larsen & Toubro Ltd.,176303.5,274326.9,260503.3,246231.9,69.2,,26105.7,225046.05,249166.9,195104.81,0.87,19258.4,5298.1,364583.8,330818.8,12456,2820.8,54892.3,325296.8,339008.7,266736.9,0.96,14119.2,6421.9,1063.3,6.57,1196.1,0.1522070015,0.1248941973,0.08796002142,0.08055540588,0.007404615543,0.05146852168,-0.03649149974,0.09,0.05274368956,339008.7,249166.9,-0.003785716173,-0.06502987416,1,1,1,0,1,0,0,0,4
Lupin Ltd.,22860.2,29611.6,28072.8,25480.7,1138.9,19.6,8512.9,26235.9,25706,17090.17,2.23,2530.7,151.6,30295.6,26380.5,12,32.5,6726.3,31763.45,29455.9,20185.41,1.22,3998.8,151.7,164.2,4.42,386,0.2262443439,1.350791717,0.1329073741,0.06442638297,0.06848099117,0.1350416729,0.002134298721,-1.01,-0.1127129806,29455.9,25706,-0.02044366956,-0.05245044926,1,1,1,1,0,1,0,0,5
Mahanagar Telephone Nigam Ltd.,230475.3,234226.2,56080.2,50211.3,26.1,443.5,,232350.75,46949.6,35191.4,1.02,24478.3,3054.5,55161.3,53044.2,19.9,686.7,,241417.6,44325.2,37415.53,1.14,15525.6,5316.8,97.95,0.53,65.75,1.886792453,-0.3287391526,0.01188551921,0.02727537398,-0.01538985477,0.06628464279,0.05439912358,0.12,0,44325.2,46949.6,-0.09455721162,-0.01845962854,1,0,1,1,1,1,0,0,5
Mahindra & Mahindra Ltd.,80432.6,104277.1,135051.2,125508.6,1727.3,28.2,24718.8,92228.2,114075.1,89967.54,0.94,8091.4,1796.8,150881.4,140910,102.7,11.9,32697.6,123901.15,130684,107650.3,0.7,15928.2,3216.9,349.35,3.52,615.15,0.2840909091,0.7608415629,0.09475330633,0.09751642991,-0.002763123571,0.1527487819,0.05799547552,-0.24,-0.004117109744,130684,114075.1,-0.03507567032,-0.1821346981,1,0,1,1,0,1,0,0,4
Mangalore Refinery & Petrochemicals Ltd.,93634.1,124563.3,377254.6,365580.3,,8.5,20088,109098.7,323497.1,305451.17,1.08,15591.9,1884.7,429066.4,411172.4,19,4.4,19821.4,123628,381871.1,356583.84,0.69,19576.5,1440.9,83,2.85,76.2,0.350877193,-0.08192771084,0.1435366597,0.1247707833,0.01876587638,0.1571610579,0.0136243982,-0.39,-0.0237958573,381871.1,323497.1,0.01043546003,0.1236939418,1,1,1,1,0,1,1,1,7
Maruti Suzuki India Ltd.,108620,161497,219513,205568,,24,5003,135058.5,180643,151230.8,0.31,18228,4264,243019,227266,,125,6329,170084.5,207491,183777.7,0.52,11933,5386,1078,3.12,1400.9,0.3205128205,0.2995361781,0.09831761581,0.1286043086,-0.03028669279,0.07388991746,-0.02442769835,0.21,0.0001677085479,207491,180643,-0.0485335629,-0.117587788,1,0,1,0,1,0,0,0,3
Mercator Ltd.,20091.1,21113.9,8807.9,7145.9,295.4,,9630.3,20602.5,8031.2,4642.32,0.8,2694.5,481.2,12226.2,10415.2,,0.1,12791.3,29339.75,11377,6757.08,0.52,11594.6,849.1,60,1.25,46.2,0.8,-0.23,0.08577761569,0.06802016813,0.01775744756,0.5491453497,0.4633677341,-0.28,-0.03146188724,11377,8031.2,-0.01588892377,-0.002049321212,1,1,1,1,0,1,0,0,5
Moser Baer India Ltd.,44197,52153.1,20905.9,22738.5,6.1,,19052.7,48175.05,18952.8,16372.45,1.38,3048.6,756,25772.7,27477.3,1848.6,,14483.2,50337.4,21762.9,20015.09,0.98,5070.2,1244.7,89.4,0.88,67.95,1.136363636,-0.2399328859,-0.06813017826,-0.0416023712,-0.02652780706,0.09721761506,0.1653477933,-0.4,-0.1077665023,21762.9,18952.8,-0.05583466287,0.03892530215,0,0,1,1,0,1,0,1,4
Mphasis Ltd.,11579.4,14949.8,17261.3,15053.6,2.5,,47.4,13264.6,17035,10376,1.06,1753.4,59.5,34609.9,26241.2,8.1,,1265,25616.55,33950.3,18890.07,0.96,8743.3,551.5,393,4.99,578.8,0.2004008016,0.4727735369,0.5592449397,0.1904416464,0.3688032934,0.5848439444,0.02559900467,-0.1,0.04580871673,33950.3,17035,0.0526952887,0.04108150625,1,1,1,1,0,0,1,1,6
N C C Ltd.,30030.5,41333.5,35181.3,34335.6,8.1,3.4,2069.7,35682,33836,29731.54,0.71,-2119.5,396.7,42214.3,42053.9,2.8,10.8,2593.7,44458.9,40428.7,36552.2,0.69,-2307,657.9,82.63,1.83,114.27,0.5464480874,0.3829117754,0.00407417712,0.02800486172,-0.0239306846,-0.05581429107,-0.05988846819,-0.02,0.0003352395025,40428.7,33836,-0.02541967365,-0.03891524785,1,0,0,0,0,0,0,0,1
N T P C Ltd.,864023,967352,406366,332218,21,136,269406,915687.5,369955,262886.1,1.7,92824,29708,475618,393605,127,403,342678,1040940,417059,320412.2,1.97,91787,31597,198.7,2.6,199.95,0.3846153846,0.00629089079,0.08506624269,0.08595025827,-0.0008840155772,0.09488479891,0.009818556224,0.27,0.03498880413,417059,369955,-0.05767648484,-0.003362700583,1,0,1,1,1,0,0,0,4
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],36186.3,37457.2,22162,23389.3,,0.8,10618.5,28799.35,21933.1,16314.5,0.66,2500.1,30.4,23855.7,22470,,,10277,28700.35,23712.9,18061.1,0.83,3954,50,41,1.85,31.65,0.5405405405,-0.2280487805,0.03699422274,-0.03389404277,0.07088826551,0.1055604797,0.06856625695,0.17,-0.01062698129,23712.9,21933.1,-0.01782705554,0.06464021285,1,1,1,1,1,1,0,1,7
